7018	58.27459319
7068	57.25949913
7098	63.71966843
7102	67.15659646
7128	54.38029284
7129	74.56926751
7153	67.54028135
7257	67.39731597
7325	62.28042997
7327	58.17013072
7356	53.31664529
7364	46.39212601
7369	56.50850643
7371	69.90476664
7399	72.12945117
7428	69.28311479
7440	74.52541269
7442	72.77186698
7454	67.85467651
7484	71.23859569
7565	68.87750068
7587	69.13169535
7619	63.70423064
7668	54.03394013
7675	70.24347088
7676	73.8087142
7678	68.29625962
7688	62.21173335
7694	72.49451283
7738	75.03055845
7865	67.90746408
7885	68.40759995
7888	70.08050416
7893	69.01444656
8056	65.46272871
8086	70.84009149
8293	68.23600775
8484	75.66726936
8488	69.00316978
8528	69.05791172
8558	63.90025253
8564	63.25749466
8566	72.2317255
8588	73.05121605
8668	60.67560956
8718	68.46694123
8722	70.05015146
8728	75.38726137
8753	64.69223473
8778	70.09125461
8784	73.63903519
8802	78.35324567
8876	67.64717488
8907	72.65141055
8973	74.02529863
9060	55.68247721
9128	78.22431662
9194	78.49848175
9198	79.35657545
9226	76.22454796
9234	72.69688656
9238	70.0701953
9240	74.52070423
9242	72.99414341
9244	65.22175659
9298	78.97292852
9306	78.81560666
9322	79.43122864
9334	75.54423009
9336	69.58273503
9338	73.1095737
9342	67.45521044
9352	82.18969252
9418	78.31125642
9427	83.07856013
9428	76.21679628
9435	70.65019045
9458	67.73191178
9478	75.89249879
9480	80.79695046
9488	80.36336155
9496	68.20183747
9514	77.71020727
9576	75.23690176
9584	67.63025544
9626	69.90463717
9694	75.83246673
9696	80.61234981
9729	63.76098822
9758	83.08521926
9764	74.13072987
9786	79.04115339
9789	78.54705904
9818	79.24593094
9855	62.59162444
9940	67.42402645
9952	80.51963118
9960	67.63691017
10082	56.64225711
10098	75.81776439
10106	66.66631647
10166	63.80400022
10310	69.05578403
10314	71.41090284
10320	65.32811027
10438	67.92573017
10531	65.65703535
10608	77.48335126
10661	49.00913226
10680	70.72122107
10686	68.19614504
10698	65.93311884
10710	68.1665424
10722	64.12999064
10740	61.01924907
10744	66.51938405
10746	68.39333172
10838	73.71962194
10851	66.55055674
10905	71.51334386
10949	57.70884654
10971	66.83530481
